,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
0,TQBR,2014-06-09,СМЗ-ао,MGNZ,1,5700.5,5700.5,5700.5,5700.5,5700.5,5700.5,5700.5,1,,5898.5,,0.0,501376.3,0.0,,3,SUR,0.0
1,TQBR,2014-06-10,СМЗ-ао,MGNZ,1,5560.1,5560.1,5560.1,5560.1,5560.1,5560.1,5560.1,1,,5896.9,,0.0,501236.4,0.0,,3,SUR,-2.46
2,TQBR,2014-06-11,СМЗ-ао,MGNZ,0,0.0,,,,5560.1,,,0,,5896.9,,0.0,501236.4,0.0,,3,SUR,
3,TQBR,2014-06-16,СМЗ-ао,MGNZ,7,50061.1,5560.3,5560.2,5565.0,5565.0,5562.3,5565.0,9,,5878.7,,0.0,529078.5,0.0,,3,SUR,0.09
4,TQBR,2014-06-17,СМЗ-ао,MGNZ,2,11129.9,5564.9,5564.9,5565.0,5565.0,5565.0,5565.0,2,,5871.8,,0.0,540208.4,0.0,,3,SUR,0.0
5,TQBR,2014-06-18,СМЗ-ао,MGNZ,0,0.0,,,,5565.0,,,0,,5871.8,,0.0,540208.4,0.0,,3,SUR,
6,TQBR,2014-06-19,СМЗ-ао,MGNZ,0,0.0,,,,5565.0,,,0,,5871.8,,0.0,540208.4,0.0,,3,SUR,
7,TQBR,2014-06-20,СМЗ-ао,MGNZ,8,211156.4,5900.0,5300.0,5900.0,5300.8,5556.7,5300.0,38,,5777.5,,0.0,589308.3,0.0,,3,SUR,-4.76
8,TQBR,2014-06-23,СМЗ-ао,MGNZ,3,59000.0,5900.0,5900.0,5900.0,5900.0,5900.0,5900.0,10,,5788.5,,0.0,648308.3,0.0,,3,SUR,11.32
9,TQBR,2014-06-24,СМЗ-ао,MGNZ,5,297000.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,54,5560.4,5523.4,5560.4,567156.4,508156.4,567156.4,,3,SUR,-6.78
10,TQBR,2014-06-25,СМЗ-ао,MGNZ,4,32080.2,5400.0,5202.2,5400.0,5346.7,5346.7,5202.2,6,,5521.4,,0.0,513486.6,0.0,,3,SUR,-5.41
11,TQBR,2014-06-26,СМЗ-ао,MGNZ,21,1142096.8,5203.3,4900.0,5554.3,5198.9,4987.3,5198.9,229,4987.3,4987.3,4987.3,1142096.8,1142096.8,1142096.8,,3,SUR,-0.06
12,TQBR,2014-06-27,СМЗ-ао,MGNZ,2,10527.6,5277.7,5249.9,5277.7,5249.9,5263.8,5249.9,2,4989.7,4992.6,4989.7,1152624.4,878705.0,1152624.4,,3,SUR,0.98
13,TQBR,2014-06-30,СМЗ-ао,MGNZ,4,20800.8,5250.0,5001.0,5299.8,5274.9,5200.2,5299.8,4,4993.3,4997.3,4993.3,1173425.2,899505.8,1173425.2,,3,SUR,0.95
14,TQBR,2014-07-01,СМЗ-ао,MGNZ,1,10559.2,5279.6,5279.6,5279.6,5279.6,5279.6,5279.6,2,5004.4,5000.4,5004.4,1216064.6,910065.0,1216064.6,,3,SUR,-0.38
15,TQBR,2014-07-02,СМЗ-ао,MGNZ,4,21053.1,5449.9,5078.2,5449.9,5078.2,5263.3,5078.2,4,5000.2,5006.0,5000.2,1205037.5,931118.1,1205037.5,,3,SUR,-3.81
16,TQBR,2014-07-03,СМЗ-ао,MGNZ,23,306492.3,5250.0,5057.0,6600.0,5225.0,5194.8,5225.0,59,,5204.2,,0.0,629712.0,0.0,,3,SUR,2.89
17,TQBR,2014-07-04,СМЗ-ао,MGNZ,8,200526.0,5277.0,5277.0,5277.0,5277.0,5277.0,5277.0,38,5227.0,5226.8,5227.0,507018.3,501768.3,507018.3,,3,SUR,1.0
18,TQBR,2014-07-07,СМЗ-ао,MGNZ,4,44175.0,5850.0,5300.0,5850.0,5362.5,5521.9,5375.0,8,,5234.6,,0.0,502520.3,0.0,,3,SUR,1.86
19,TQBR,2014-07-08,СМЗ-ао,MGNZ,6,36517.9,5218.2,5209.1,5218.2,5209.1,5216.8,5209.1,7,,5220.1,,0.0,501126.0,0.0,,3,SUR,-3.09
20,TQBR,2014-07-09,СМЗ-ао,MGNZ,5,31708.1,5209.4,5209.4,5299.8,5299.7,5284.7,5299.8,6,,5226.3,,0.0,522633.9,0.0,,3,SUR,1.74
21,TQBR,2014-07-10,СМЗ-ао,MGNZ,5,52382.2,5241.1,5226.7,5241.1,5238.2,5238.2,5226.7,10,,5227.4,,0.0,575016.1,0.0,,3,SUR,-1.38
22,TQBR,2014-07-11,СМЗ-ао,MGNZ,3,107574.5,5080.0,5080.0,5730.5,5378.7,5378.7,5200.0,20,,5304.5,,0.0,509233.6,0.0,,3,SUR,-0.51
23,TQBR,2014-07-14,СМЗ-ао,MGNZ,5,203326.8,5500.0,5151.0,5500.0,5281.8,5350.7,5412.6,38,,5329.0,,0.0,618163.5,0.0,,3,SUR,4.09
24,TQBR,2014-07-15,СМЗ-ао,MGNZ,0,0.0,,,,5281.8,,,0,,5329.0,,0.0,618163.5,0.0,,3,SUR,
25,TQBR,2014-07-16,СМЗ-ао,MGNZ,3,41140.0,6078.0,5350.0,6078.0,5375.0,5877.1,5400.0,7,,5383.6,,0.0,516824.5,0.0,,3,SUR,-0.23
26,TQBR,2014-07-17,СМЗ-ао,MGNZ,0,0.0,,,,5375.0,,,0,,5383.6,,0.0,516824.5,0.0,,3,SUR,
27,TQBR,2014-07-18,СМЗ-ао,MGNZ,14,155537.9,5100.1,5000.0,5101.5,5000.5,5017.4,5000.0,31,,5287.3,,0.0,507579.2,0.0,,3,SUR,-7.41
28,TQBR,2014-07-21,СМЗ-ао,MGNZ,7,262368.1,5000.0,4902.9,5050.0,4966.5,4950.3,5008.0,53,,5090.5,,0.0,529409.8,0.0,,3,SUR,0.16
29,TQBR,2014-07-22,СМЗ-ао,MGNZ,2,10016.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,2,,5088.9,,0.0,539425.8,0.0,,3,SUR,0.0
30,TQBR,2014-07-23,СМЗ-ао,MGNZ,8,113963.7,5180.1,5180.1,5180.2,5180.2,5180.2,5180.2,22,,5013.8,,0.0,516424.7,0.0,,3,SUR,3.44
31,TQBR,2014-07-24,СМЗ-ао,MGNZ,1,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,1,,5013.8,,0.0,501380.3,0.0,,3,SUR,-3.48
32,TQBR,2014-07-25,СМЗ-ао,MGNZ,5,28710.1,4900.1,4210.0,4900.1,4210.0,4785.0,4210.0,6,,5000.7,,0.0,520074.4,0.0,,3,SUR,-15.8
33,TQBR,2014-07-28,СМЗ-ао,MGNZ,4,24720.8,5094.9,4336.0,5099.9,4944.2,4944.2,4336.0,5,,4998.1,,0.0,544795.2,0.0,,3,SUR,2.99
34,TQBR,2014-07-29,СМЗ-ао,MGNZ,3,14978.0,5000.0,4989.0,5000.0,4989.0,4992.7,4989.0,3,,4998.0,,0.0,559773.2,0.0,,3,SUR,15.06
35,TQBR,2014-07-30,СМЗ-ао,MGNZ,0,0.0,,,,4989.0,,,0,,4998.0,,0.0,559773.2,0.0,,3,SUR,
36,TQBR,2014-07-31,СМЗ-ао,MGNZ,0,0.0,,,,4989.0,,,0,,4998.0,,0.0,559773.2,0.0,,3,SUR,
37,TQBR,2014-08-01,СМЗ-ао,MGNZ,9,116800.1,5000.0,4650.0,5000.0,4680.0,4866.7,4650.0,24,,4969.8,,0.0,566556.8,0.0,,3,SUR,-6.79
38,TQBR,2014-08-04,СМЗ-ао,MGNZ,2,85842.0,4657.0,4657.0,4881.0,4769.0,4769.0,4881.0,18,,4950.7,,0.0,534678.8,0.0,,3,SUR,4.97
39,TQBR,2014-08-05,СМЗ-ао,MGNZ,3,14840.9,4979.9,4881.0,4980.0,4947.0,4947.0,4881.0,3,,4941.9,,0.0,504069.7,0.0,,3,SUR,0.0
40,TQBR,2014-08-06,СМЗ-ао,MGNZ,1,4578.3,4578.3,4578.3,4578.3,4578.3,4578.3,4578.3,1,,4938.3,,0.0,508648.0,0.0,,3,SUR,-6.2
41,TQBR,2014-08-07,СМЗ-ао,MGNZ,1,4578.3,4578.3,4578.3,4578.3,4578.3,4578.3,4578.3,1,,4934.9,,0.0,513226.3,0.0,,3,SUR,0.0
42,TQBR,2014-08-08,СМЗ-ао,MGNZ,2,84897.0,4605.0,4605.0,4828.0,4716.5,4716.5,4828.0,18,,4892.4,,0.0,503917.2,0.0,,3,SUR,5.45
43,TQBR,2014-08-11,СМЗ-ао,MGNZ,1,4828.0,4828.0,4828.0,4828.0,4828.0,4828.0,4828.0,1,,4890.7,,0.0,503737.2,0.0,,3,SUR,0.0
44,TQBR,2014-08-12,СМЗ-ао,MGNZ,0,0.0,,,,4828.0,,,0,,4890.7,,0.0,503737.2,0.0,,3,SUR,
45,TQBR,2014-08-13,СМЗ-ао,MGNZ,5,27592.4,4648.1,4500.0,4648.1,4500.0,4598.7,4500.0,6,,4856.8,,0.0,500249.0,0.0,,3,SUR,-6.79
46,TQBR,2014-08-14,СМЗ-ао,MGNZ,4,163230.3,4470.0,4470.0,4698.0,4534.2,4534.2,4698.0,36,,4696.2,,0.0,507187.3,0.0,,3,SUR,4.4
47,TQBR,2014-08-15,СМЗ-ао,MGNZ,4,22538.4,4698.0,4460.1,4698.0,4460.1,4507.7,4460.1,5,,4687.8,,0.0,529725.7,0.0,,3,SUR,-5.06
48,TQBR,2014-08-18,СМЗ-ао,MGNZ,14,118277.4,4332.0,4332.0,5150.0,4587.2,4549.1,5150.0,26,,4619.2,,0.0,531203.0,0.0,,3,SUR,15.47
49,TQBR,2014-08-19,СМЗ-ао,MGNZ,7,109928.1,4777.6,4520.0,5040.0,4780.0,4779.5,5040.0,23,,4619.9,,0.0,531291.6,0.0,,3,SUR,-2.14
50,TQBR,2014-08-20,СМЗ-ао,MGNZ,1,76800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,16,,4627.7,,0.0,504422.3,0.0,,3,SUR,-4.76
51,TQBR,2014-08-21,СМЗ-ао,MGNZ,5,99359.5,4800.0,4800.0,5169.5,5169.5,4968.0,5169.5,20,,4717.2,,0.0,509460.4,0.0,,3,SUR,7.7
52,TQBR,2014-08-22,СМЗ-ао,MGNZ,6,83019.0,4804.2,4803.0,5099.4,4916.6,4883.5,5099.4,17,,4766.3,,0.0,505224.4,0.0,,3,SUR,-1.36
53,TQBR,2014-08-25,СМЗ-ао,MGNZ,2,85023.0,4556.0,4556.0,4891.0,4891.0,4723.5,4891.0,18,,4804.2,,0.0,523653.4,0.0,,3,SUR,-4.09
54,TQBR,2014-08-26,СМЗ-ао,MGNZ,0,0.0,,,,4891.0,,,0,,4804.2,,0.0,523653.4,0.0,,3,SUR,
55,TQBR,2014-08-27,СМЗ-ао,MGNZ,1,4993.9,4993.9,4993.9,4993.9,4993.9,4993.9,4993.9,1,,4805.9,,0.0,528647.3,0.0,,3,SUR,2.1
56,TQBR,2014-08-28,СМЗ-ао,MGNZ,2,86400.0,4630.0,4630.0,4970.0,4800.0,4800.0,4970.0,18,,4830.0,,0.0,521635.4,0.0,,3,SUR,-0.48
57,TQBR,2014-08-29,СМЗ-ао,MGNZ,1,47520.0,4320.0,4320.0,4320.0,4320.0,4320.0,4320.0,11,4742.1,4804.3,4742.1,711320.9,528475.4,711320.9,,3,SUR,-13.08
58,TQBR,2014-09-01,СМЗ-ао,MGNZ,0,0.0,,,,4320.0,,,0,4782.6,4804.3,4782.6,593043.5,528475.4,593043.5,,3,SUR,
