year,name,beta,alfa,returns
2014-01-31 00:00:00,IRAO,0.7108984517012509,-0.0019040466384555024,0.025328615284508332
2014-01-31 00:00:00,IRKT,0.15168439091173724,-0.0012524379841173563,0.07569853948590054
2014-01-31 00:00:00,JNOS,0.12967105549738067,0.002900049620567406,0.07772401244995518
2014-01-31 00:00:00,JNOSP,-0.7145955949351904,-0.0006204033309223147,0.15765092327731123
2014-01-31 00:00:00,KAZT,-0.24966198165233267,0.0033179094253075587,0.11383633634936903
2014-01-31 00:00:00,KAZTP,-0.002746880280135922,-1.1768529738646168e-05,0.09025898775495088
2014-01-31 00:00:00,KBSB,0.019804857023678575,0.0032072931760958497,0.08813271241022858
2014-01-31 00:00:00,KCHE,0.45434631449162166,0.003218405921562079,0.04716226411055359
2014-01-31 00:00:00,KCHEP,2.3424277532645204,-0.0032004774407029405,-0.14030942791392773
2014-01-31 00:00:00,KGKC,0.19161057873620918,-0.0004129263842257161,0.07131283197082465
2014-01-31 00:00:00,KGKCP,0.0009578330992792752,1.609681330055155e-05,0.08990658559570043
2014-01-31 00:00:00,KLSB,-0.13572942798807502,-0.007100547814408497,0.10335803116075548
2014-01-31 00:00:00,KMAZ,-0.08190606505702462,-0.00427912984803123,0.09772245811343834
2014-01-31 00:00:00,KMEZ,0.08311193819864653,0.0029552722746007606,0.0821638469505418
2014-01-31 00:00:00,KOGK,0.6130077544328666,0.010655968574268686,0.032202977233433676
2014-01-31 00:00:00,KRKN,-0.031952233196761895,-0.0003374262001429399,0.0930086650655879
2014-01-31 00:00:00,KRKNP,0.02583341949815057,-0.007441899182916722,0.08756749062608118
2014-01-31 00:00:00,KRKOP,-0.015600149868307725,-0.00870343246200208,0.0914708496109231
2014-01-31 00:00:00,KROT,-0.04728670604324244,-0.002780801765949009,0.09445839519316639
2014-01-31 00:00:00,KROTP,0.4108869427424536,-0.003251978020086094,0.05110124210653759
2014-01-31 00:00:00,KRSB,-0.08023431119622856,-0.007108838399513272,0.09759580001530271
2014-01-31 00:00:00,KRSBP,-0.15547464127439517,-0.005752271482776655,0.10471881873183883
2014-01-31 00:00:00,KUZB,-0.7914264857569809,0.001404992131957195,0.16796645209343725
2014-01-31 00:00:00,KZOS,-0.21182201406438259,0.00017809659923167742,0.10997149576136366
2014-01-31 00:00:00,KZOSP,-0.004502929260688479,-0.0005209083261465721,0.09042455564895265
2014-01-31 00:00:00,LIFE,0.12946676724564313,-0.005910018146510545,0.0777933131515881
2014-01-31 00:00:00,LKOH,0.30381847936131157,0.0002988036627888701,0.0623612258327043
2014-01-31 00:00:00,LNZL,-0.08018945298955163,-0.0016528314798245583,0.09756060850219339
2014-01-31 00:00:00,LNZLP,-0.004522603723496599,-0.0004769596022106412,0.09042641064241172
2014-01-31 00:00:00,LSNG,-0.061032461887050644,-0.003457765682481373,0.09575440451393469
2014-01-31 00:00:00,LSNGP,0.12581048849639467,0.0020092927820360698,0.0781380429279785
2014-01-31 00:00:00,LSRG,0.37633255799659243,0.00022137132126286092,0.055764522934436594
2014-01-31 00:00:00,LVHK,-0.0010204605589472558,-0.0010806359023296647,0.09009621343568879
2014-01-31 00:00:00,MAGE,0.09571358466518659,0.0008875961970349113,0.08097570921091946
2014-01-31 00:00:00,MAGEP,-0.1196682580708329,-0.00610875030360358,0.10128284101814362
2014-01-31 00:00:00,MAGN,0.10065425235871761,-0.0007020574410680543,0.08050988168899971
2014-01-31 00:00:00,MFGS,-0.1792202527472689,0.0011907228272502038,0.10696682103035554
2014-01-31 00:00:00,MFGSP,-0.0048243229648785085,0.008507767800904653,0.0904548580376317
2014-01-31 00:00:00,MGNT,0.2991456069770255,0.0013366117574595251,0.06278632329489087
2014-01-31 00:00:00,MGNZ,0.07623600739845283,-0.0034195509112872912,0.08281213944949689
2014-01-31 00:00:00,MGTS,-0.5843616318434548,-0.002043758998157635,0.14509614241472502
2014-01-31 00:00:00,MGTSP,0.21294619631364037,-0.0035217142096007677,0.06992251147331767
2014-01-31 00:00:00,MISB,0.0,0.0,0.09
2014-01-31 00:00:00,MISBP,0.0,0.0,0.09
2014-01-31 00:00:00,MRKC,0.22730766019572501,0.0018234912876656177,0.06932151757242304
2014-01-31 00:00:00,MRKK,-0.27635982024063466,-0.007252195780092375,0.11605639929790054
2014-01-31 00:00:00,MRKP,0.19789648671359128,0.004228101022479196,0.0719970914334229
2014-01-31 00:00:00,MRKS,0.2826265213209072,0.009080849893676511,0.06335274901647457
2014-01-31 00:00:00,MRKU,0.21418209831246332,-0.0011686533794081641,0.06980598528674553
2014-01-31 00:00:00,MRKV,-0.0014355994597854281,0.001291491701240419,0.09013535452702005
2014-01-31 00:00:00,MRKY,-0.04194789544474334,0.0029739718532328474,0.09395502903592533
2014-01-31 00:00:00,MRKZ,-0.44713478140939805,-0.00017646829953968043,0.13215780135563168
2014-01-31 00:00:00,MRSB,0.6701780830698305,0.007739011249520901,0.026652776674881112
2014-01-31 00:00:00,MSNG,0.3900390616868739,-0.00015949940551417618,0.05451762392778211
2014-01-31 00:00:00,MSRS,0.5490886865477337,-0.0014788459602640006,0.040048666436573684
2014-01-31 00:00:00,MSTT,0.15077915331367742,-0.0028519462030344874,0.07578388920241859
2014-01-31 00:00:00,MTLR,0.555087754568114,-0.0033745783298438936,0.03950292318034352
2014-01-31 00:00:00,MTLRP,0.4138577534667963,-0.005345013830644619,0.05235080562084562
2014-01-31 00:00:00,MTSS,0.371561206038679,-0.00038902491752684337,0.056198579215393174
2014-01-31 00:00:00,MVID,0.01171033607764925,-0.0035821996420641452,0.08889589885937053
2014-01-31 00:00:00,NAUK,1.5992411212397148,0.003026821685887945,-0.06362540170216544
2014-01-31 00:00:00,NFAZ,0.1272650153204968,0.004051417035534738,0.07797053268281505
2014-01-31 00:00:00,NKNC,-0.08138031519007756,-0.0031419882110810017,0.09767288814175411
2014-01-31 00:00:00,NKNCP,-0.007608576952041715,-0.0008420516150374464,0.090717369547348
2014-01-31 00:00:00,NKSH,-0.6256679863567727,-0.007492265195189746,0.1489906841965314
2014-01-31 00:00:00,NLMK,0.3258450939466006,1.4982317960838699e-05,0.05927791503937965
2014-01-31 00:00:00,NMTP,-0.02094278602837084,-0.0017532588669288225,0.09197457645865659
2014-01-31 00:00:00,NNSB,0.27797028085949216,0.0013054454124471866,0.06379175950860773
2014-01-31 00:00:00,NNSBP,0.3161830610805806,-0.002856537692390837,0.06018889329290161
2014-01-31 00:00:00,NSVZ,-0.2707518806943554,0.004274144073216956,0.11559227209203461
2014-01-31 00:00:00,NVTK,0.5218664904227652,-0.0002126270362273759,0.04252510609428479
2014-01-31 00:00:00,OGKB,0.17756713690677162,-0.004350835114842597,0.07325820223287467
2014-01-31 00:00:00,OMZZP,-0.5114306496434353,-0.0014148352885015299,0.13821989393642914
2014-01-31 00:00:00,PAZA,-0.12228306881950517,-0.0031761919939954177,0.10163542008267572
2014-01-31 00:00:00,PHOR,0.24430796537116362,0.0018428947412522838,0.06777497703115375
2014-01-31 00:00:00,PIKK,0.23602466843677328,0.0012903098976582554,0.06852851965243059
2014-01-31 00:00:00,PLZL,0.05834275387660411,-0.001160981155705845,0.08449919279212062
2014-01-31 00:00:00,PMSB,-0.0356984004208081,-0.002620076165767642,0.09337957547612626
2014-01-31 00:00:00,PMSBP,-0.14912544266522243,-0.003066680889222076,0.10406019180421322
2014-01-31 00:00:00,PRFN,-0.22212954354530812,-0.002478698612779583,0.1109160152776891
2014-01-31 00:00:00,PRMB,0.5010581555365661,0.004217214703667546,0.040687551298041504
2014-01-31 00:00:00,RASP,0.2821963981407441,-0.0036358212229860272,0.06339330289047787
2014-01-31 00:00:00,RBCM,0.264112132315166,-0.002156618462712591,0.06509836569935631
2014-01-31 00:00:00,RGSS,-0.008791657782515555,-0.0002874556532971235,0.09079978888880594
2014-01-31 00:00:00,RKKE,0.30214002604113693,0.0004966318234043508,0.061396336801421834
2014-01-31 00:00:00,ROLO,0.13437078226627958,-0.001646468045699104,0.0772790882756102
2014-01-31 00:00:00,ROSN,0.15578906080218466,-0.0017257877366675387,0.07531153345311892
2014-01-31 00:00:00,ROST,0.25482764324109025,-0.005763310844332845,0.06597374749103814
2014-01-31 00:00:00,RTGZ,-7.101504484763591e-06,4.0041471321400153e-05,0.09000068496746336
2014-01-31 00:00:00,RTKM,0.3239498368932879,-0.0015711899864653137,0.06052984926312545
2014-01-31 00:00:00,RTKMP,0.42470395423106866,-0.001534505044425023,0.051364112204016384
2014-01-31 00:00:00,RTSB,-0.5128037541918085,0.0006469783402117041,0.14046841078891462
2014-01-31 00:00:00,RTSBP,-0.4106265652923081,0.000307046675810021,0.12871564881705844
2014-01-31 00:00:00,RUSI,0.12203916834712279,0.001071357295644453,0.07849361930519602
2014-01-31 00:00:00,RZSB,0.1355573124608342,-0.002638259529838277,0.07716675919923895
2014-01-31 00:00:00,SAGO,0.07301701321848952,0.001212790581178309,0.08311564014513965
2014-01-31 00:00:00,SAGOP,-0.11360094847659806,0.0004132584545486567,0.10071078882432721
2014-01-31 00:00:00,SARE,0.14001940092582257,-0.0008209209570589998,0.07679836520084835
2014-01-31 00:00:00,SAREP,0.06746221360885041,0.0018466914739740461,0.08363937068065148
2014-01-31 00:00:00,SBER,0.5866987296265385,-0.0016860509754995,0.03662723042233722
2014-01-31 00:00:00,SBERP,0.5943325872889538,-0.0017897309763778655,0.035932768161844306
2014-01-31 00:00:00,SELG,0.32308951243165424,-0.006543304224877548,0.05953772318438727
2014-01-31 00:00:00,SIBN,0.25193311686352865,-0.002116564802663016,0.06624665595872486
2014-01-31 00:00:00,SNGS,0.24262848128384404,-0.0015780899449580128,0.06712393725010293
2014-01-31 00:00:00,SNGSP,0.046335869391667325,-0.0019812584437160973,0.08563125379936425
2014-01-31 00:00:00,STSB,-0.10824630663063868,-0.0021113052414236107,0.1001926171868176
2014-01-31 00:00:00,STSBP,-0.12836949759231442,-0.0021402319059947972,0.10208744379507746
2014-01-31 00:00:00,SVAV,0.06088365066975631,-0.007503450695333069,0.08425962605134231
2014-01-31 00:00:00,TASB,-0.22705620447694216,0.00341519121195999,0.11140784113177339
2014-01-31 00:00:00,TASBP,-0.9681880891601504,-0.0010082168078215117,0.18300554003087396
2014-01-31 00:00:00,TATN,0.27456107943587055,0.0010252417701439686,0.06502281070720384
2014-01-31 00:00:00,TATNP,0.15308425398208075,0.0007304943468194683,0.07607372029089797
2014-01-31 00:00:00,TGKA,0.2684602550761418,-0.0002787957136271889,0.06557781087397234
2014-01-31 00:00:00,TGKB,0.47460351229984893,-0.002798764599558014,0.04525232787493103
2014-01-31 00:00:00,TGKBP,0.3479403347765642,-0.0014137003932343088,0.0571946801568721
2014-01-31 00:00:00,TGKN,0.12032221487352807,-0.002172995397993487,0.07865550110568693
2014-01-31 00:00:00,TORS,0.0,0.0,0.09
2014-01-31 00:00:00,TORSP,0.188733879224021,-0.00024948821999430757,0.07213252184353088
2014-01-31 00:00:00,TRMK,0.3370660947420848,-0.001406540140964013,0.059336645711567285
2014-01-31 00:00:00,TRNFP,0.1090540620940068,-0.0006428796425766652,0.08007920584495455
2014-01-31 00:00:00,TTLK,0.05594447532188376,0.00041239071390680905,0.08472531286845796
2014-01-31 00:00:00,TUZA,0.02667459403442774,-0.001155767710799878,0.0874850038885347
2014-01-31 00:00:00,UKUZ,0.32501245365930237,-0.0012116380472152021,0.059356419967405996
2014-01-31 00:00:00,UNAC,0.05476399007512507,-0.0002826404725766777,0.08483661412393005
2014-01-31 00:00:00,UNKL,-0.28679776899082665,0.0017721814888139117,0.11700526198396353
2014-01-31 00:00:00,URKZ,-0.2852273084778675,-0.0008282508512424275,0.11700253248017883
2014-01-31 00:00:00,USBN,-0.5009025079231783,-0.006160981997582155,0.13722725519361537
2014-01-31 00:00:00,UTAR,0.08294186328418687,-0.0013573078086538146,0.08245466755957218
2014-01-31 00:00:00,VGSB,0.4917378801558447,0.003936547125449353,0.04363682555558449
2014-01-31 00:00:00,VGSBP,-0.036248839148448814,0.000466455075417004,0.09341769735598661
2014-01-31 00:00:00,VJGZ,0.038914825620263646,0.0013920506008458333,0.0862971951235197
2014-01-31 00:00:00,VJGZP,0.30831571139597536,-0.007535223037543406,0.06025541812540499
2014-01-31 00:00:00,VLHZ,-0.28279474853956943,-0.0020757921357544384,0.11677224149193367
2014-01-31 00:00:00,VRSB,0.14189728860784373,-0.005300577908053844,0.07645243670688275
2014-01-31 00:00:00,VRSBP,-1.1236074911798415,-0.04949692010056274,0.20045498046319948
2014-01-31 00:00:00,VSMO,0.00272653657879444,-0.0023827722602429136,0.08974293033721205
2014-01-31 00:00:00,VSYDP,0.0,0.0,0.09
2014-01-31 00:00:00,VTBR,0.4002607353604319,-0.0009895773126123739,0.0535877445772266
2014-01-31 00:00:00,WTCM,-0.7921178768035984,0.0024429962743623985,0.16468429987770336
2014-01-31 00:00:00,WTCMP,0.34543675259278395,0.005809960641130466,0.05743072871486757
2014-01-31 00:00:00,YAKG,-0.17634963480712676,-0.0007976242352214874,0.1066690913678629
2014-01-31 00:00:00,YKEN,-0.6562485597553862,-0.006259939123870673,0.15212719653118498
2014-01-31 00:00:00,YKENP,-0.41533288057173634,-0.005501223693732404,0.1298974737270944
2014-01-31 00:00:00,YRSB,0.2326600455709931,-0.00496588969177898,0.06778691387216303
2014-01-31 00:00:00,YRSBP,0.2706943378325587,-0.002154230564477748,0.0644131670302063
2014-01-31 00:00:00,ZILL,0.294394134676202,-0.001114854595110572,0.062243247526345205
2014-01-31 00:00:00,ZVEZ,-0.1588991991169617,0.009063473985445387,0.10582747391333946
2014-07-31 00:00:00,ABRD,0.09043888232154666,-0.00311117357190467,0.0820075328623248
2014-07-31 00:00:00,AFKS,0.4327832702782629,-0.008896466331984267,0.05175310909818125
2014-07-31 00:00:00,AFLT,0.31061636791817615,-0.0027492326223442997,0.06254951576929667
2014-07-31 00:00:00,AKRN,0.19250713021733848,0.005508281417158816,0.07298732942585612
2014-07-31 00:00:00,ALRS,0.3842834007637258,0.003954274611744548,0.056039248016818914
2014-07-31 00:00:00,AMEZ,0.46746951367048695,-0.0013176685015885176,0.04868773883568625
2014-07-31 00:00:00,APTK,0.1262405876884103,0.00036868162974714786,0.07884358449993759
2014-07-31 00:00:00,ARSA,-0.07532346216654592,-0.0017743127856857906,0.09665665342835192
2014-07-31 00:00:00,ASSB,0.0012230975814361703,-3.0699587225822295e-05,0.08989190968558144
2014-07-31 00:00:00,AVAN,0.2979614978236075,-0.0008106216169646523,0.06399408681283998
2014-07-31 00:00:00,BANE,0.47040334763732333,-0.0028551140705661395,0.04842846350006273
2014-07-31 00:00:00,BANEP,0.5414159480977246,-0.0025182100478848054,0.04215277918186549
2014-07-31 00:00:00,BISVP,0.09914626477055773,-0.00022046610778415142,0.08123802459008125
2014-07-31 00:00:00,BLNG,0.2307254967235694,0.0017966568783315754,0.06960981048139761
2014-07-31 00:00:00,BRZL,-0.06989476358502687,0.0033417396302853615,0.0961768963382668
2014-07-31 00:00:00,BSPB,0.2181782158636303,-0.0023524539041633544,0.07071866684235634
2014-07-31 00:00:00,CHGZ,0.36346381606577016,0.002601732290464656,0.057879162910137005
2014-07-31 00:00:00,CHKZ,-0.10264136735481622,-0.0011128059791314536,0.0990708524308462
2014-07-31 00:00:00,CHMF,0.22092018560029472,0.005160542080138187,0.07047634736150657
2014-07-31 00:00:00,CHMK,0.2630249536349099,0.0037887512794542366,0.06675537065085206
2014-07-31 00:00:00,CNTL,0.14335974042791214,0.0010585806077952477,0.07733069245413758
2014-07-31 00:00:00,CNTLP,0.0619081467901727,-0.0001210939038219594,0.0845289148198933
2014-07-31 00:00:00,DIOD,0.29160944995856275,-0.001668454949991499,0.06422923762433452
2014-07-31 00:00:00,DVEC,-0.23279642372726167,0.0005915877445784039,0.11057320611054439
2014-07-31 00:00:00,DZRD,0.2284567835714393,0.00022954594214418344,0.0698103062731163
2014-07-31 00:00:00,DZRDP,0.13304990549165396,-0.001035599084434207,0.07824181624080635
2014-07-31 00:00:00,FEES,0.4091587871468862,-0.0009672411355609369,0.05384090474785289
2014-07-31 00:00:00,FESH,0.1221189596783767,-0.0009747173521606694,0.07920783022675665
2014-07-31 00:00:00,GAZA,0.2054819068157609,-0.005137468800095173,0.07184069345557874
2014-07-31 00:00:00,GAZAP,-0.15774993509737945,-0.0029855415262712254,0.10394103000691128
2014-07-31 00:00:00,GAZC,0.0,0.0,0.09
2014-07-31 00:00:00,GAZP,0.36199570895380323,0.0002835238249638464,0.058008905754650106
2014-07-31 00:00:00,GCHE,-0.005074338315220662,0.001036525519427017,0.09044844077225161
2014-07-31 00:00:00,GMKN,0.10982069246793977,0.003729724615166445,0.08029468019666552
2014-07-31 00:00:00,HIMCP,0.004900898568874208,0.002452846429692361,0.08956688683283877
2014-07-31 00:00:00,HYDR,0.35289016597034367,-0.0016658887123390833,0.0588136011599653
2014-07-31 00:00:00,IGST,-1.0547949929580653,-0.0001703782048358723,0.1832167017304367
2014-07-31 00:00:00,IGSTP,0.11063799844229992,0.0021831570216709474,0.0802224514055326
2014-07-31 00:00:00,IRAO,1.5657849329809532,0.0325848217955351,-0.048375047327798626
2014-07-31 00:00:00,IRKT,0.12559760416306867,0.0004324110015598996,0.0789004076778058
2014-07-31 00:00:00,JNOS,0.26022122051538293,0.003982971566240471,0.06700314842348042
2014-07-31 00:00:00,JNOSP,0.15136575153926923,0.005187058738897734,0.0766231673380721
2014-07-31 00:00:00,KAZT,-0.00840532930174825,-0.0014219377283405698,0.0907428145560967
2014-07-31 00:00:00,KAZTP,-0.09310835665669412,-1.0680610229250119e-05,0.09822837989279612
2014-07-31 00:00:00,KBSB,0.3678192561472038,-0.005281399170436593,0.05749425422012019
2014-07-31 00:00:00,KCHE,0.38270306007608657,0.0012705321978828254,0.056178909417845306
2014-07-31 00:00:00,KCHEP,-0.09557461441434902,0.0035458591362483175,0.09844633353812104
2014-07-31 00:00:00,KGKC,-0.19117408035443098,0.0006304920145280684,0.10689486331084433
2014-07-31 00:00:00,KGKCP,-0.004973130643469713,-1.5039742979668633e-05,0.09043949662157454
2014-07-31 00:00:00,KLSB,-0.08771974797096929,-0.0012929912086405949,0.09775216571662661
2014-07-31 00:00:00,KMAZ,0.24847382694065528,-0.0017520594878622133,0.06804131535665335
2014-07-31 00:00:00,KMEZ,0.008035982789664942,0.00025615873364495217,0.08928982615975983
2014-07-31 00:00:00,KOGK,0.125784289650564,-0.0011478120929683934,0.07888390949045998
2014-07-31 00:00:00,KRKN,0.09396739490630639,0.0006535456382446855,0.08169570325812539
2014-07-31 00:00:00,KRKNP,0.06455817355392547,-0.0010952664850255314,0.08429472072903811
2014-07-31 00:00:00,KRKOP,-0.39037423322400533,-0.003742871682815968,0.12449902464898857
2014-07-31 00:00:00,KROT,0.06899294087367121,-0.003093458127922142,0.08390280155493463
2014-07-31 00:00:00,KROTP,0.5646022560066789,-0.0013961955005562974,0.04010370693274743
2014-07-31 00:00:00,KRSB,-0.048676694809297115,-0.0018845506180696957,0.09430176571898283
2014-07-31 00:00:00,KRSBP,0.20069870999311004,-0.0028693114493170157,0.07226340482083145
2014-07-31 00:00:00,KUZB,0.19046089516000791,0.0003426254576432647,0.07316816388590094
2014-07-31 00:00:00,KZOS,-0.14057637922937466,0.007555452738997276,0.10242333012618912
2014-07-31 00:00:00,KZOSP,0.035744931016877514,0.0006714818750242807,0.08684106902742211
2014-07-31 00:00:00,LIFE,-0.13981678705293227,-0.0004021853384044538,0.10235620174785881
2014-07-31 00:00:00,LKOH,0.34201409597673865,0.002406314071855909,0.05977476553727244
2014-07-31 00:00:00,LNZL,0.1335102740131629,-0.0015301787761501972,0.07820113152439978
2014-07-31 00:00:00,LNZLP,0.3070555018578815,-0.0012128114068692371,0.06286420458718123
2014-07-31 00:00:00,LPSB,0.13477056332895637,0.006240473856575978,0.0780558860228722
2014-07-31 00:00:00,LSNG,-0.12128010356826097,-0.002765130847730988,0.10071803650532546
2014-07-31 00:00:00,LSNGP,0.2765665444562227,-0.002933541233714834,0.06555864290662383
2014-07-31 00:00:00,LSRG,0.17941333570386425,-0.0014322639824588328,0.0741444835134568
2014-07-31 00:00:00,LVHK,0.09047863147877437,-0.002683943138610102,0.08200402006091972
2014-07-31 00:00:00,MAGE,-0.30195001643417224,0.0028748457339619754,0.11668460203864818
2014-07-31 00:00:00,MAGEP,0.22715093562233582,0.00427201784672895,0.06992570958806332
2014-07-31 00:00:00,MAGN,0.5656348901387793,0.0045424540360855005,0.040012448680166304
2014-07-31 00:00:00,MFGS,0.06312683742727544,0.002094289438610289,0.08442121396581369
2014-07-31 00:00:00,MFGSP,0.020415238695854303,0.0021729712456503903,0.0881958188757322
2014-07-31 00:00:00,MGNT,0.28710332061374083,0.00045395911625287954,0.0646274633628897
2014-07-31 00:00:00,MGNZ,0.11824717900136518,-0.0030007061220063565,0.07954999588638165
2014-07-31 00:00:00,MGTS,0.08021504073263942,-0.0006020398676163693,0.08291105705261292
2014-07-31 00:00:00,MGTSP,-0.07332908918731092,-0.0001715972448384279,0.09648040223984065
2014-07-31 00:00:00,MISB,0.27590956512023423,0.0005938707371538494,0.06561670295356638
2014-07-31 00:00:00,MISBP,-0.08453802086135102,-0.0028530915407632886,0.09747098301387869
2014-07-31 00:00:00,MRKC,0.002158182008361245,-0.0007387375981876745,0.08980927231367564
2014-07-31 00:00:00,MRKK,0.43322509767241835,-0.0017913196288092828,0.05171406293974072
2014-07-31 00:00:00,MRKP,0.07280869745842347,-0.0036902767279712234,0.08356558698166545
2014-07-31 00:00:00,MRKS,0.11258440498369712,-0.0005279382034730361,0.08005043921432303
2014-07-31 00:00:00,MRKU,0.34676150322067534,0.00033598235750491404,0.05935521704869846
2014-07-31 00:00:00,MRKV,0.09869898421783298,0.0010294003524049591,0.08127755266724461
2014-07-31 00:00:00,MRKY,0.07366594691868125,-0.0011762913807098058,0.08348982821547969
2014-07-31 00:00:00,MRKZ,0.47941488911414937,-0.0021400393547491322,0.04763207540608726
2014-07-31 00:00:00,MRSB,-0.1646883114025501,-0.0023311834463763796,0.10455420371256077
2014-07-31 00:00:00,MSNG,0.4280068574314394,-0.0024431730466071516,0.05217522093475258
